temperature,humidity,soil_moisture,rainfall,soil_type_enc,crop_type_enc,irrigate,litres_eau
27.89,53.82,40.72,15.71566228169295,0,9,0,23.3
34.51,64.96,68.56,23.254539769383943,2,1,1,6.2
29.6,56.7,21.18,40.33514329416805,2,6,1,18.2
24.33,66.27,70.0,8.135244509412265,0,2,0,12.3
25.06,58.7,42.9,26.205146373055992,4,2,0,8.2
29.92,60.54,26.63,42.753815896461894,0,9,1,13.6
25.71,55.35,40.7,34.32152329416344,1,4,0,9.2
24.6,42.57,45.33,5.458679997776544,1,6,1,24.3
30.49,58.83,54.73,15.891440979123006,2,6,1,17.4
38.39,69.51,65.09,25.419858213379154,1,5,0,6.7
33.8,58.8,28.44,9.853288578343754,4,2,1,34.8
31.28,68.41,27.47,11.873533471586,0,5,1,33.6
27.52,61.83,53.46,30.68516412454961,3,6,0,5.6
38.27,60.33,37.69,17.557089920174597,4,1,1,26.6
32.72,58.96,60.48,26.680877213659354,0,7,0,8.1
31.16,56.43,43.16,2.392742254679564,2,0,1,33.4
38.22,70.16,57.22,26.09486396502369,1,3,0,10.9
25.41,57.63,63.48,15.41980356831067,3,6,0,14.6
35.3,65.91,61.45,35.62125667590049,0,7,0,5.0
32.94,65.59,37.37,38.340987841620404,1,3,1,11.6
28.75,60.69,32.81,29.497533112849876,0,0,1,17.5
30.08,65.89,54.29,7.553316965105061,2,8,1,17.6
25.59,65.45,43.71,46.976243964017115,1,8,0,5.0
33.7,54.88,33.13,39.404460525713546,2,6,1,14.1
38.79,66.25,48.58,33.163855359879626,0,1,0,14.0
31.14,61.27,45.36,26.00878029356528,0,0,0,18.0
35.13,56.04,35.97,7.838618079979426,4,6,1,33.8
28.67,58.79,59.0,27.371907600617206,4,7,0,6.6
29.6,58.17,40.56,47.177917547714294,3,4,0,5.0
35.51,70.33,59.14,15.696171407637511,2,6,1,12.9
29.65,57.73,44.42,41.03437311440455,2,1,0,6.3
27.99,52.83,35.74,41.906762403494795,2,2,0,10.5
29.39,52.92,44.26,36.72444994781767,3,8,0,7.8
22.12,53.06,40.13,13.761578922781265,2,7,0,19.9
30.53,52.17,41.92,17.96753196626653,0,5,1,20.7
29.42,68.0,27.65,3.2087590129399937,4,8,1,37.9
36.38,71.89,48.76,8.324414314487028,3,2,1,26.0
26.1,56.4,70.0,22.28265334298151,3,3,0,5.0
27.02,45.11,48.36,32.76838185995159,0,9,0,8.6
26.69,61.8,55.35,23.720701076087458,4,6,1,6.0
26.35,57.93,25.04,47.45020655920992,2,7,0,10.8
35.82,67.5,35.88,34.330793058258266,3,7,1,16.1
27.06,59.18,59.42,24.064231331048287,0,9,0,6.8
27.09,45.13,20.39,48.43304482013882,3,10,1,17.1
24.26,61.26,47.06,9.78716559183328,3,3,1,23.9
29.26,50.69,34.13,46.87174035548027,2,2,0,7.9
38.37,71.47,41.35,7.616561695572916,3,6,1,35.6
39.15,68.25,46.6,43.279730018457315,2,8,0,6.0
26.65,56.41,66.61,48.02779005954053,2,10,0,5.0
26.74,57.16,20.0,3.0463774530792795,1,4,1,40.3
33.29,71.48,55.06,28.515380763869384,2,10,0,9.1
24.75,45.31,49.7,48.54214784594498,1,1,0,5.0
23.78,50.25,44.26,37.02669190465515,4,8,0,10.1
26.21,55.82,40.52,14.784656707406214,0,4,0,24.7
22.61,52.77,41.72,16.403092756626243,0,6,0,20.3
28.84,56.24,54.54,29.32647188453665,2,3,0,9.9
25.81,54.02,45.2,3.9469392077603693,0,2,0,27.5
25.75,61.91,33.57,32.805987441176036,1,10,0,17.2
29.6,51.91,43.03,49.62305120938848,4,8,0,5.0
28.19,64.77,65.2,38.45803923154817,4,4,0,5.0
30.12,52.36,33.8,49.774703164808955,4,0,1,5.7
28.72,60.25,48.31,27.262596300491147,0,10,0,11.1
29.73,65.86,46.73,7.993365209273434,1,2,0,26.5
33.78,63.37,63.85,6.451463399329932,1,5,1,16.9
25.08,45.08,31.07,35.555224767604535,1,8,1,14.0
24.34,54.43,66.95,9.59905003120552,3,8,0,10.4
24.32,56.99,61.02,39.24211966577806,3,5,0,5.0
34.28,52.14,44.07,45.35804789465294,0,9,0,5.0
27.41,53.99,29.32,2.876422319582972,4,6,1,30.4
32.15,57.42,26.8,47.74191881779648,3,10,1,12.6
32.44,75.96,56.23,10.751081453622884,4,9,1,19.5
28.09,53.58,27.41,39.72060641623107,2,2,0,17.9
26.33,58.16,43.91,46.46804397880617,3,0,0,5.0
29.28,54.61,62.26,30.332267210183783,3,0,0,5.0
29.28,59.31,63.34,39.98493946984848,3,4,0,5.0
31.81,66.62,69.44,41.23338085424062,4,7,0,5.0
26.57,52.98,56.7,18.828459700756056,4,9,1,10.6
30.4,44.22,31.39,7.7135179440190775,2,3,1,35.7
40.0,68.24,47.7,49.43676200448866,0,4,0,5.0
33.62,58.44,32.87,33.06188270001068,1,1,1,18.8
25.71,51.75,70.0,29.335290848020612,0,10,0,5.0
32.33,67.75,59.96,17.621656911961768,2,4,0,14.4
28.87,57.65,56.9,36.10498387193793,0,0,0,5.0
35.22,68.71,29.33,28.831605526554384,0,4,1,24.2
34.47,55.91,64.25,16.691828158314014,2,6,0,13.5
28.74,51.47,58.63,48.06661404262451,1,3,0,5.0
25.65,55.02,37.37,26.579174300534397,3,9,1,16.5
32.59,59.67,42.91,39.691490160517766,3,6,0,8.7
27.14,52.85,56.68,46.27430633293686,4,9,0,5.0
39.12,61.14,51.1,41.624253682402674,3,4,0,11.0
24.61,49.42,45.94,29.53144985329145,0,4,0,7.0
24.84,52.43,64.91,41.10112600446502,3,6,0,5.0
35.0,71.76,41.14,15.063944250689193,1,9,1,23.6
26.13,55.16,61.36,11.821405246736678,0,7,0,15.7
34.68,50.94,55.43,13.85954280433373,0,5,1,18.4
30.0,60.0,47.0,3.599651117419639,4,0,1,27.6
25.79,48.09,58.09,34.424669845419224,4,7,0,5.0
32.02,50.79,61.39,2.1451059111703086,4,5,1,22.1
26.79,61.62,45.64,49.41367487127132,4,2,0,5.0
38.39,72.48,62.16,28.49633223472771,0,9,0,6.5
28.03,51.46,40.88,36.86247445520676,4,9,0,9.4
25.12,46.17,43.74,28.160777437932726,3,5,0,12.7
38.82,63.69,51.13,5.817219500784809,4,10,1,27.8
29.04,71.09,21.12,22.607497933976063,4,3,1,30.6
28.21,59.97,54.67,24.412208549795167,3,9,0,8.4
29.93,59.13,61.65,35.81611329690256,2,3,0,5.0
30.57,64.68,51.73,7.0998888395293,1,10,1,26.6
33.42,58.66,41.67,26.629532984591954,1,9,1,18.4
24.69,55.52,22.39,11.755752194243541,1,2,1,33.4
33.32,69.38,35.87,34.91168569686777,1,6,1,20.6
34.75,73.8,64.76,46.956360691748834,1,7,0,5.0
25.29,59.98,64.0,42.76307300378471,3,6,0,5.0
35.64,78.63,32.96,6.3402594197776825,2,2,1,35.6
33.05,61.26,28.59,44.962580535986525,0,4,1,10.8
21.54,44.06,29.56,21.32215085899694,2,3,1,22.6
30.55,64.61,50.52,11.534760724733678,4,7,1,21.1
28.67,61.38,48.54,5.81391235872239,0,3,0,21.4
28.68,67.29,22.56,25.45889736415246,4,1,1,30.0
26.1,59.75,42.28,6.309530933651613,1,6,0,29.2
35.43,73.21,53.28,28.705690595210697,2,10,0,10.6
26.58,70.19,43.73,28.949892469816312,4,2,0,14.7
37.68,67.03,20.0,22.862442087806713,3,9,1,29.5
36.02,70.21,46.72,45.09548307505881,3,10,1,5.0
37.76,62.35,32.1,27.662915299542057,2,1,1,24.6
25.87,69.73,28.7,28.676241519851786,1,10,1,20.3
26.2,59.39,38.04,44.22787047737912,4,2,1,5.0
29.82,57.59,58.76,11.531658701772468,1,10,1,15.7
30.39,67.13,49.2,49.139593559782355,4,0,0,5.0
37.83,68.34,49.42,7.58876733702532,0,4,1,26.3
28.29,57.0,48.81,30.70616629527057,4,5,0,8.5
26.98,68.44,39.49,37.990178031811205,2,7,1,9.6
37.98,68.23,38.81,0.6761208636636318,1,7,1,39.4
30.09,68.74,68.71,35.31678405199964,3,6,0,5.0
36.94,59.73,52.98,40.80142725111832,1,6,1,5.0
31.87,49.23,49.23,30.51003692939923,4,10,1,7.3
22.05,46.19,28.77,16.21199424277621,1,2,1,28.8
27.11,49.05,43.91,4.588749434523015,0,5,1,28.3
34.72,65.09,62.52,30.653739089050852,1,4,0,5.1
26.83,56.77,54.59,11.717066554736894,2,7,0,12.8
35.48,77.07,59.6,43.339164907743196,3,4,0,5.0
25.43,50.72,42.78,3.915172776328707,1,8,1,26.4
34.79,58.37,48.33,35.77398752905258,1,5,0,7.2
30.42,60.17,36.66,3.525751386361514,1,1,1,35.4
34.7,67.73,39.02,45.006735222650775,2,10,1,6.8
25.5,62.18,34.93,41.56019259080163,0,5,1,7.6
32.86,62.77,31.22,13.618355493599433,3,5,1,33.3
28.7,53.21,40.31,10.145120970099587,4,2,1,27.1
31.17,67.47,56.61,15.063801625079265,2,9,0,12.0
33.06,62.0,55.12,48.590611124141404,2,2,0,5.0
22.49,53.29,40.75,24.745860752709824,2,2,0,13.0
35.22,76.59,24.21,36.3686569027848,2,5,0,22.4
28.69,43.52,47.72,40.6444245518825,0,6,0,7.9
31.23,47.26,33.63,23.4732499749674,4,10,1,20.4
28.07,61.55,53.65,41.13161251106201,3,4,0,5.0
25.47,48.38,36.0,17.526741317765033,0,4,1,25.1
24.25,58.48,37.87,45.560645749879804,0,8,0,5.0
38.71,69.52,49.63,29.251495785133468,0,9,1,13.5
28.48,54.42,23.99,31.148441874087997,3,3,1,22.8
30.37,74.96,45.96,3.0200088708070782,4,3,1,32.8
26.37,46.29,20.0,42.53745776150411,0,1,1,15.0
34.2,66.08,42.67,11.864000287838527,2,3,1,28.8
24.63,56.02,63.95,33.97498366626304,3,3,0,5.0
27.74,59.78,39.31,41.48996016497451,0,7,0,7.5
31.58,72.67,27.01,17.515100790910466,1,3,1,30.9
27.43,53.4,34.5,48.015952888901076,3,2,0,7.9
37.46,67.14,36.94,0.28890043364583895,4,9,1,35.3
26.79,49.37,43.82,47.969516875046196,3,7,0,5.0
34.31,75.92,40.55,46.28233259284619,1,1,0,6.0
40.0,77.35,41.55,26.155122782379326,4,2,1,17.3
30.2,51.16,32.5,12.094442452164056,3,0,1,30.5
32.66,59.5,27.0,36.498934999477314,0,7,1,20.4
28.71,64.1,44.78,15.91142195434525,2,3,0,22.9
23.21,54.01,47.49,37.63927605227797,2,10,0,6.2
27.86,44.14,58.37,32.222772699317076,0,0,0,5.0
29.37,46.93,59.62,16.163399006004703,4,1,1,11.2
38.48,80.0,59.16,21.882515433731037,3,5,0,14.1
25.64,56.54,49.67,42.84989378849103,3,3,0,5.0
26.79,49.37,43.82,47.969516875046196,3,7,0,5.0
29.34,65.43,70.0,44.585292038338956,4,2,0,5.0
24.93,67.58,47.18,5.597264451009592,3,4,0,22.8
39.37,73.58,47.49,21.569064478941346,4,0,1,21.8
34.08,55.54,59.21,12.095114135112977,0,4,1,18.7
31.55,50.78,32.59,9.175668615345673,2,6,1,30.4
28.93,43.63,41.64,24.194496093899815,4,1,1,21.1
24.68,58.73,43.06,28.59517051334091,4,4,0,11.1
24.22,59.75,30.07,32.6501390907442,0,2,0,15.8
22.02,60.75,52.93,42.458257659626994,0,0,0,5.0
37.05,66.11,38.47,16.546500947888443,0,7,1,25.7
34.64,71.11,52.82,49.23872329710698,0,9,0,5.0
40.0,80.0,55.43,9.533822558205596,1,6,1,23.1
33.44,64.06,51.91,40.03923728457831,2,7,0,5.0
32.79,45.26,26.63,43.45774633079792,2,10,1,15.8
23.33,59.29,45.53,1.0988201654110574,2,9,0,29.7
31.15,52.04,47.36,42.213916695878304,2,6,1,9.1
27.26,64.73,20.0,26.417575505629397,2,10,1,25.0
32.82,59.79,46.25,46.061818168462665,3,10,0,5.0
31.74,53.09,66.97,33.39810868741333,4,1,1,5.0
31.55,56.81,69.3,23.271145135071396,3,8,0,5.0
36.65,73.12,32.65,33.332399307102165,4,4,1,17.7
26.05,51.23,34.11,46.18342080218794,2,3,0,7.7
21.45,47.54,35.03,22.52023743813315,3,9,0,16.6
33.42,55.21,54.88,31.046788947471697,1,5,0,11.0
25.45,59.9,50.43,39.011566200283795,0,3,0,5.0
24.49,51.98,67.62,45.974858750340196,1,8,0,5.0
36.47,68.69,55.78,12.420837607258829,1,6,1,21.4
35.24,70.01,41.45,10.990410093333164,2,9,1,28.1
27.52,67.88,39.25,11.672794472199943,0,9,1,24.7
28.06,49.09,36.0,2.632030518165629,1,2,1,29.9
23.05,52.61,60.11,2.643157011700498,0,9,0,21.9
24.78,50.29,39.4,18.70102691593058,0,4,1,18.3
29.12,44.13,29.35,18.788123899535876,3,7,1,28.9
35.16,73.41,48.63,42.01225291733287,1,6,0,5.0
26.9,53.02,26.55,30.64128318611732,4,6,1,19.0
32.0,72.09,42.61,40.6427237490603,2,4,0,7.2
35.44,68.66,47.39,32.08989165319894,2,10,0,13.9
33.46,62.58,24.01,13.685043698333166,1,5,1,35.0
31.71,52.75,30.13,48.21844248853226,1,5,1,8.1
35.0,75.25,35.02,23.477582628018634,2,8,1,24.7
25.62,54.23,41.6,13.159027740085055,3,8,1,18.2
26.35,57.93,25.04,47.45020655920992,2,7,0,10.5
23.77,54.99,41.64,8.549473839574285,1,3,0,27.6
21.47,45.29,43.45,9.635705654263283,3,7,0,24.9
31.52,57.93,68.2,1.8315006872896944,1,3,1,18.3
36.75,74.17,53.07,41.89416047605085,0,4,0,5.0
32.44,64.0,39.76,12.819188513154922,4,9,1,28.9
25.29,61.48,27.71,40.26017069063048,3,6,1,16.2
26.2,53.65,56.71,39.55858881212116,4,3,0,5.0
40.0,75.03,42.43,31.736432710141223,0,7,0,18.3
25.76,66.16,25.05,28.05200981503222,0,6,1,22.5
27.61,69.47,34.64,13.70093274300077,0,3,1,29.0
25.65,62.92,28.49,13.50140292662898,4,0,1,28.8
35.14,58.65,43.04,2.7513674711180935,4,7,1,32.1
33.41,67.81,41.34,8.456510490542712,2,2,1,27.3
37.5,70.28,65.23,49.07915613773479,0,10,0,5.0
22.19,49.39,34.73,14.438008992880553,3,1,1,23.6
27.69,58.19,70.0,31.90903076336895,4,5,0,5.0
26.1,56.4,70.0,22.28265334298151,3,3,0,6.6
32.95,64.98,33.74,27.008669093987294,1,3,1,21.8
34.17,58.77,44.38,12.146838415437673,4,8,1,28.7
28.86,54.81,57.96,35.139566357408434,2,4,0,5.0
26.25,48.11,47.36,33.945884601069494,1,5,0,5.8
33.95,61.0,45.29,30.346577708404,1,3,0,12.6
29.3,51.86,65.79,26.08375500712498,4,8,1,5.0
36.67,66.99,57.65,28.325514424044478,1,7,0,7.6
38.47,62.47,48.62,10.566521269168955,0,2,1,27.1
28.32,58.66,47.07,33.06777420655013,1,9,0,9.3
26.09,69.65,41.82,41.5956251007791,2,1,0,5.3
39.78,72.13,29.77,20.077144124121123,1,3,1,28.8
32.86,69.27,40.03,48.272810083173184,1,1,0,5.0
27.41,57.31,54.62,30.056310826015288,2,9,0,8.2
29.68,46.23,66.65,21.159344463629527,2,6,0,5.0
29.35,61.82,63.95,7.744125397669604,4,7,0,13.5
28.02,48.84,51.42,24.130797509405717,4,10,1,12.1
22.26,51.36,48.36,48.10945089504205,2,9,0,5.0
30.96,67.1,48.43,46.14513605863402,2,1,0,5.0
27.99,52.83,35.74,41.906762403494795,2,2,0,9.1
21.36,56.53,34.78,49.45785480309807,0,3,0,5.0
40.0,63.63,40.65,34.2815731018306,1,4,0,14.9
26.25,53.05,28.22,31.738605965748807,4,8,1,18.6
31.9,69.5,42.17,28.00281832907273,1,4,0,15.7
32.03,51.88,48.24,29.93396917294283,2,2,1,11.2
26.37,62.64,41.83,26.055429106959338,1,2,0,16.2
27.25,63.62,40.35,12.333859577417105,0,10,1,25.1
37.57,63.17,70.0,39.81585328806663,2,3,0,5.0
38.04,64.69,48.58,22.365444861186056,1,7,1,21.2
25.98,46.81,32.02,43.661023114562816,2,0,1,10.0
35.85,52.79,54.13,12.312721620316003,1,1,1,19.3
27.63,45.29,45.88,13.749166442880906,4,3,1,23.7
34.53,67.09,29.68,1.2347334607258509,3,7,1,38.5
27.99,45.61,37.12,24.184756666196943,3,3,1,20.6
38.47,55.14,50.1,17.329627654959438,3,2,0,22.6
30.86,66.38,42.56,7.492700790083457,1,8,1,26.7
24.04,54.47,46.62,48.24882426104118,0,0,0,5.0
31.91,46.26,41.51,32.796387726163665,0,7,0,17.8
32.86,56.84,32.25,43.60814541431085,1,8,1,9.4
29.49,67.11,63.28,33.57201166859564,0,5,0,5.0
34.12,72.45,52.22,40.52840468762357,0,2,0,5.0
29.04,70.01,36.9,40.51138656229916,0,0,1,6.2
28.63,50.27,50.74,48.92728977562422,3,10,0,5.0
31.75,46.07,32.2,40.561676721465204,3,7,1,13.2
25.03,57.3,62.78,28.26554962591435,3,6,0,5.0
25.42,52.97,21.71,2.564112509015554,3,6,1,41.1
29.72,71.91,52.5,22.971796495403368,3,9,0,13.7
33.09,65.12,37.71,10.254795509806769,3,7,1,29.5
26.83,55.99,70.0,12.87647898065481,0,2,0,9.1
31.61,64.2,32.23,30.305947737687784,2,9,1,18.8
40.0,63.42,58.35,30.569643824862204,1,3,0,10.7
24.78,59.94,49.61,34.05173052866073,1,8,0,7.5
30.54,67.81,51.69,26.548917336904452,1,3,0,12.1
33.73,61.45,61.26,42.56126216720017,3,3,0,5.0
35.87,58.52,45.11,17.105825544141535,2,1,1,22.9
36.75,66.48,55.62,15.77304356541216,3,9,0,17.4
30.32,57.25,49.76,0.9918392523379893,3,4,1,25.1
24.11,43.34,38.58,33.35353509415697,2,3,0,9.1
34.06,63.07,24.49,24.68946944356551,1,10,1,25.8
37.72,53.18,50.18,20.536571115117297,3,4,0,19.8
27.05,67.65,49.4,7.411324893593779,1,7,0,23.4
24.39,43.91,36.11,8.032813139091143,3,1,1,31.1
27.86,60.04,35.19,21.874913681386936,2,2,1,25.2
33.89,55.98,45.78,31.021153853236065,4,4,0,12.0
28.25,54.74,70.0,3.7629981736205242,3,3,0,12.2
26.08,46.32,70.0,23.142138571285347,4,6,1,5.0
37.13,53.26,35.49,16.683828189458964,0,1,1,26.3
24.32,46.37,64.36,9.219670522957335,4,2,0,15.7
38.04,62.28,44.38,28.897260418411,1,7,0,16.4
34.0,66.54,55.39,32.27490386291957,3,2,0,5.1
23.36,50.24,34.4,15.102729516139163,4,8,1,24.2
34.72,65.09,62.52,30.653739089050852,1,4,0,8.2
36.38,71.89,48.76,8.324414314487028,3,2,1,24.1
33.42,55.21,54.88,31.046788947471697,1,5,0,5.6
30.74,62.79,50.57,17.977396853101133,4,9,1,19.9
31.94,61.2,41.82,33.233019589342206,2,2,0,14.5
27.6,56.81,32.67,12.5074228892193,4,7,1,27.4
33.38,53.41,50.46,24.710197648842495,1,5,1,19.4
32.56,71.98,46.27,10.46093432212134,2,10,1,22.8
35.73,71.25,45.65,16.166809742410855,1,4,1,22.4
35.62,59.35,43.06,28.134609669480138,0,6,1,20.4
23.5,46.98,44.43,1.8291194491731055,4,8,1,32.1
27.65,58.09,69.07,4.49469244433815,1,5,0,17.9
25.85,55.63,47.46,27.724670397263058,1,5,0,15.5
28.09,62.05,41.9,40.578553745573124,3,10,0,5.2
25.96,57.58,55.01,8.061820763384747,0,6,1,19.8
21.09,58.26,53.18,25.673488400050555,4,7,0,8.3
29.39,53.28,40.12,17.05948915983274,2,7,0,17.9
30.15,60.77,42.93,32.07442697653103,1,1,0,12.6
29.16,61.51,34.35,33.60534593725464,0,8,1,19.0
34.18,74.74,50.05,49.569573554489146,3,3,0,5.0
25.5,56.26,56.35,39.88679588605868,4,0,0,5.0
24.06,65.98,28.05,7.465170178419362,0,2,1,31.1
33.09,48.02,24.74,0.0049649772217608135,1,10,1,41.6
25.99,48.98,52.04,43.426403811133106,1,2,0,5.0
23.99,48.68,20.0,39.04973527565044,1,5,0,21.6
31.61,72.2,23.07,19.196983422422694,3,7,1,29.8
27.17,66.27,40.8,3.116288757603003,4,3,1,34.7
29.03,53.03,27.5,23.677475010307486,0,7,1,27.7
26.52,57.57,36.45,29.463782249330823,1,9,1,15.1
38.18,64.4,34.15,43.86321746719636,0,5,1,11.9
32.67,66.98,67.27,9.035791956343825,2,1,1,14.3
38.68,77.89,35.76,18.68882577141118,2,3,1,28.8
35.39,65.38,54.92,22.444297596559338,4,6,1,12.0
30.41,67.24,65.58,24.76872986989892,2,1,1,5.4
27.29,57.56,53.09,2.9478026899000085,0,7,0,21.7
34.77,69.36,44.88,34.08676840136529,1,2,0,10.3
40.0,72.25,45.19,35.78885794862421,1,4,0,11.6
28.63,44.44,45.65,22.3529040540163,4,10,1,17.2
24.08,63.58,64.23,29.64270162894839,4,0,0,5.0
29.26,70.35,57.68,0.3731603181798271,2,9,1,29.1
34.98,76.76,43.81,42.59010941651995,2,0,0,6.7
32.64,77.53,39.18,36.026376191910714,1,3,1,12.9
33.83,56.31,25.41,29.250815098469452,4,3,1,27.2
36.76,71.34,50.85,40.92195540653273,4,10,0,6.8
28.27,53.31,44.56,5.515309827007764,1,3,0,21.8
30.13,57.87,62.23,20.37198906597455,0,5,0,10.5
29.85,48.35,49.94,23.32147947607444,3,9,1,12.2
28.29,57.33,52.55,28.552750205352783,1,1,0,7.3
24.5,55.97,58.19,44.56503175752175,2,8,0,5.0
33.41,51.2,45.61,37.82869127784018,3,3,0,9.4
38.07,59.39,38.63,45.51284196037367,2,0,1,8.9
26.16,45.71,32.82,46.944974382441664,1,7,1,6.3
23.46,51.39,66.66,4.606891798863034,2,3,0,12.3
31.5,66.45,61.75,3.121053525957179,4,6,1,20.2
28.29,57.33,52.55,28.552750205352783,1,1,0,10.9
28.06,60.94,51.32,44.64489584653417,1,1,0,5.0
30.09,45.72,35.36,33.188830327134696,4,5,1,17.3
29.13,44.19,38.55,12.128378359073416,4,4,1,26.7
24.62,60.53,49.03,45.43009616031212,1,10,0,5.0
30.88,62.0,46.07,44.85712955589117,3,7,0,5.0
25.29,46.46,44.88,21.585301685504156,0,4,0,16.6
32.69,67.2,30.23,37.44625723348743,1,0,1,19.2
31.06,58.28,27.05,38.204096755052305,3,7,1,14.4
24.51,62.55,65.83,34.39297635360406,2,7,0,5.0
33.79,68.09,43.83,6.344831121144207,4,3,1,28.4
32.29,67.95,50.47,46.370958222020235,0,2,0,5.0
22.04,60.41,51.67,40.129708106484586,4,6,0,5.0
34.26,72.48,43.81,16.01138242793953,1,2,1,24.9
28.79,73.96,35.13,45.170255518088624,1,10,0,11.3
32.45,50.4,49.3,44.04582015995227,3,7,0,5.0
34.53,50.56,59.52,4.937788709800267,3,4,1,22.0
35.56,74.88,52.16,39.56486596020542,1,1,1,5.0
23.98,55.05,31.37,14.047721755963044,1,2,1,27.2
27.27,42.2,47.49,21.14159485975265,2,10,1,19.6
30.93,51.93,59.3,2.2515758556028387,1,4,1,24.2
25.4,49.86,56.53,19.278110503614542,0,3,1,10.0
30.4,55.73,55.43,31.185975078150165,4,8,0,6.9
28.6,45.82,36.28,49.38963773754809,2,5,1,6.2
31.04,66.34,43.48,14.93924782910293,3,7,1,22.4
31.88,48.43,27.23,12.899702056071478,1,8,1,32.7
26.71,55.89,69.87,26.520649161354836,2,6,0,5.0
34.81,64.86,33.36,8.683943545755213,0,5,1,31.5
29.48,42.68,55.33,21.32920237924204,1,9,0,15.3
29.62,47.21,39.21,44.50609898971204,0,1,1,6.9
25.63,57.48,54.3,15.632413136499151,3,10,0,13.8
29.6,58.3,44.4,24.269889843703556,1,10,0,14.0
29.75,58.55,65.87,15.190642300089912,1,0,0,13.4
37.86,61.26,47.91,47.16869353873341,2,0,0,5.0
31.18,49.61,28.76,9.679311743372526,4,10,1,32.2
27.22,49.1,27.15,35.70934461081952,1,5,1,16.0
24.87,66.48,38.24,40.98247689024574,0,0,0,7.1
27.98,46.24,47.68,25.533314062371947,2,3,0,17.0
27.35,67.26,42.1,14.443541276430011,4,5,1,22.7
23.69,44.73,48.52,3.3005316455731903,3,7,1,22.2
33.23,61.09,39.74,47.838964090604456,2,5,1,6.7
34.62,70.94,56.04,35.27588250393482,4,7,1,6.5
29.56,70.11,44.74,9.287892048857227,4,10,1,22.4
22.87,44.91,24.78,47.91147912441181,2,0,0,9.7
35.14,69.23,39.79,8.702181355245042,4,2,1,33.5
32.89,53.28,63.35,43.07822100740564,0,4,0,5.0
31.31,48.85,25.68,1.613965823216923,0,8,1,42.3
28.25,55.18,45.6,32.71872288381977,0,2,0,7.4
24.33,66.27,70.0,8.135244509412265,0,2,0,8.5
29.45,60.16,56.75,23.990582869939516,0,4,0,8.3
34.03,53.39,46.23,46.225258187846016,0,2,0,5.0
26.12,63.44,63.43,44.633275282896044,2,4,0,5.0
29.43,72.23,62.55,42.033522662567854,4,8,0,5.0
28.21,50.33,47.6,9.699480467708653,0,1,1,25.6
30.77,56.66,41.53,38.482569325624574,3,10,0,9.0
28.08,52.69,32.35,37.97896832559789,1,2,1,15.8
22.24,53.86,57.32,42.77610574817737,3,2,0,5.0
29.35,59.63,48.74,37.849123207461076,1,9,0,5.0
36.4,55.65,42.68,46.83652247811137,1,10,0,6.5
24.22,59.75,30.07,32.6501390907442,0,2,0,15.2
29.67,63.41,36.42,9.157667792307622,3,4,1,33.0
30.61,57.26,56.71,17.835539712591885,1,5,0,15.4
33.25,71.64,34.87,46.180809795477536,1,10,1,6.8
28.47,63.69,51.32,31.314728296659272,0,1,0,9.3
35.24,56.8,37.98,43.213007047247146,3,2,1,9.6
26.41,53.31,47.82,25.200560061331544,3,2,0,12.8
26.97,44.41,51.42,49.64327013195736,2,4,0,5.0
35.47,65.11,44.62,0.2507777827682911,4,5,1,33.5
30.26,50.57,43.21,24.241105508677236,0,7,1,17.8
27.77,42.89,59.1,25.554578350434205,3,0,0,7.7
33.97,59.11,56.95,21.884888364552797,0,6,1,12.5
35.68,61.52,55.89,12.382410074015088,1,7,1,18.3
32.81,69.92,24.3,32.831768197510705,1,7,1,20.9
25.4,56.88,53.51,20.61185096971342,2,4,0,13.6
34.1,59.07,37.26,5.932735390152411,3,6,1,33.9
27.71,53.42,37.98,7.929380449509177,0,3,1,28.2
30.88,47.99,36.9,1.9441760108837969,4,2,1,34.0
30.89,66.92,30.15,26.423389224875603,0,5,1,21.2
37.68,67.03,20.0,22.862442087806713,3,9,1,30.8
36.27,74.55,57.03,12.161342853374425,4,1,1,18.3
28.09,63.65,22.19,47.84404330357731,4,4,1,12.5
27.18,59.42,53.2,43.97881302618807,1,7,0,5.0
34.69,78.28,43.78,14.620601013288148,0,7,1,27.7
39.89,76.0,32.46,6.594635973796414,3,2,1,37.7
29.83,63.99,61.91,46.17930760927103,1,6,0,5.0
29.55,47.75,32.77,15.109794035277375,4,6,1,24.8
31.98,60.7,35.91,25.482096637606933,2,7,1,19.0
31.38,68.77,66.23,34.99831626961137,2,10,0,5.0
29.81,63.42,20.0,28.371142460041572,2,4,1,23.9
29.13,53.38,49.08,38.45862043870625,3,8,0,8.7
20.3,51.89,24.85,4.510302382531672,0,4,1,33.2
37.44,60.97,52.15,9.229098696987064,3,10,1,26.0
29.0,58.0,42.0,31.88767157219888,1,6,0,14.1
21.2,56.27,68.64,12.982986936455355,4,5,0,6.9
27.7,66.58,42.63,14.484233531373436,1,1,1,20.4
36.75,61.32,50.32,22.167398305546758,1,2,1,21.4
24.01,56.49,43.18,23.032266015583502,3,6,0,16.0
24.68,49.97,70.0,46.97919558891776,2,0,0,5.0
21.36,54.65,26.45,18.380163010692552,4,9,1,24.6
24.25,54.71,65.01,9.583064739937713,3,8,0,10.8
24.18,61.7,52.14,24.717060692181487,4,0,0,9.8
23.2,46.23,65.9,15.193696667541634,3,10,0,7.4
33.11,71.83,57.15,25.26343558547093,2,6,1,11.8
